,Date,Sales,Revenue,Revenue Goal,Margin,Margin Goal,Customers
1725,22/09/2021,530,45616.73,50917.6,5.37,5.53,2351
1726,23/09/2021,448,39714.66,36221.23,4.94,5.51,2220
1727,24/09/2021,498,47224.52,35263.98,5.58,5.33,2665
1728,25/09/2021,528,45935.61,48866.68,5.33,5.38,1981
1729,26/09/2021,329,30093.51,44028.02,4.81,5.46,1344
1730,27/09/2021,525,46973.25,43388.04,5.52,5.34,2420
1731,28/09/2021,661,55003.11,49539.16,4.95,5.58,2927
1732,29/09/2021,439,39635.86,47829.58,6.24,5.45,2066
1733,30/09/2021,485,43320.88,43984.6,4.77,5.54,2845
1734,1/10/2021,427,40250.3,49047.3,5.91,5.56,2304
1735,2/10/2021,622,57084.85,39002.35,5.51,5.54,3221
1736,3/10/2021,502,48918.01,43274.74,5.46,5.75,2515
1737,4/10/2021,431,41465.87,45697.79,5.04,5.22,2004
1738,5/10/2021,445,43255.76,43885.36,6,5.67,2201
1739,6/10/2021,367,34860.8,43713,5.63,5.55,1732
1740,7/10/2021,436,40100.76,49023.18,5.28,5.52,2179
1741,8/10/2021,538,49657.32,45378.18,6.28,5.41,3005
1742,9/10/2021,444,42666.22,46833.5,5.41,5.9,2265
1743,10/10/2021,498,46961.6,50394.47,4.88,5.29,2503
1744,11/10/2021,458,38557.79,43013.51,5.77,5.65,2053
1745,12/10/2021,503,47572.82,46489.05,4.58,5.7,2040
1746,13/10/2021,419,38160.72,46344.19,6.73,5.37,1721
1747,14/10/2021,480,46533.65,42892.84,5.37,5.42,2201
1748,15/10/2021,490,44693.26,38365.49,5.56,5.72,2658
1749,16/10/2021,463,41322.97,46320.31,5.92,5.18,2127
1750,17/10/2021,479,45856.58,42035.65,5.85,5.27,2623
1751,18/10/2021,380,36279.53,48073.02,5.24,5.82,2019
1752,19/10/2021,473,45568.75,42686.92,5.7,5.71,2097
1753,20/10/2021,510,44619.27,45885.07,5.21,5.59,2317
1754,21/10/2021,523,47379.7,46608.96,4.99,5.59,2330
1755,22/10/2021,409,37865.46,47751.93,5.68,5.46,2351
1756,23/10/2021,479,43018.55,43083.65,5.28,5.64,2242
1757,24/10/2021,661,56448.89,40296.93,5.33,5.64,3240
1758,25/10/2021,526,49677.38,41595.05,5.88,5.42,2779
1759,26/10/2021,449,41844.27,47946.1,5.37,5.47,2422
1760,27/10/2021,494,46001.84,47357.16,5.32,5.66,2076
1761,28/10/2021,394,36525,46741.24,5.54,5.59,2330
1762,29/10/2021,543,45423.25,45234.27,5.37,5.52,2553
1763,30/10/2021,382,36215.09,46925.82,5.5,5.13,1421
1764,31/10/2021,423,39515.97,50016.51,5.96,5.62,2528
1765,1/11/2021,691,57357.81,41238.38,5.37,5.32,3703
1766,2/11/2021,797,66650.87,47453.37,6.71,5.49,4265
1767,3/11/2021,764,65026.67,41839.54,5.07,5.51,3190
1768,4/11/2021,538,48672.65,41774.65,5.14,5.53,2336
1769,5/11/2021,761,62628.79,46639.62,5.66,5.39,4305
1770,6/11/2021,574,51411.86,45141.03,5.68,5.68,2784
1771,7/11/2021,642,58012.27,45074.23,5.66,5.69,2722
1772,8/11/2021,599,51795.44,43368.19,4.84,5.39,3066
1773,9/11/2021,528,46616.55,48465.92,5.24,5.63,2247
1774,10/11/2021,741,63363.58,47122.36,5.83,5.42,3874
1775,11/11/2021,652,56268.18,48797.67,4.47,5.53,2919
1776,12/11/2021,725,63554.12,40263.85,5.39,5.68,3612
1777,13/11/2021,831,75014.03,44271.96,5.23,5.85,4626
1778,14/11/2021,615,57579.86,51868.03,5.94,5.36,2843
1779,15/11/2021,641,59503.19,40397.61,5.29,5.64,3268
1780,16/11/2021,586,49144.55,44302.98,5.2,5.65,3389
1781,17/11/2021,572,54666.84,45424.36,5.46,5.23,2875
1782,18/11/2021,349,30962.66,47050.25,5.63,5.47,1815
1783,19/11/2021,507,47028.22,45697.79,5.5,5.55,2946
1784,20/11/2021,711,58948.84,49323.75,5.44,5.68,4006
1785,21/11/2021,544,48788.14,44168.21,5.04,5.43,2487
1786,22/11/2021,639,57564.43,42920.76,5.41,5.67,3071
1787,23/11/2021,808,69040.93,41969.62,5.87,5.63,3726
1788,24/11/2021,566,50883.68,40495.78,5.44,5.47,2625
1789,25/11/2021,809,63136.25,45644.86,5.02,5.61,3797
1790,26/11/2021,651,56369.85,49456.48,5.31,5.74,3282
1791,27/11/2021,653,63174.52,44328.22,5.18,5.55,3208
1792,28/11/2021,591,53358.77,40798.29,5.56,5.92,2848
1793,29/11/2021,535,50544.2,45194.96,4.64,5.46,2737
1794,30/11/2021,644,58460.48,44906.47,5.02,5.81,3644
1795,1/12/2021,787,67789.86,40416.95,5.56,5.8,4412
1796,2/12/2021,664,58659.81,37397.32,5.46,5.39,3730
1797,3/12/2021,664,63005.85,44903.05,5.2,5.71,3630
1798,4/12/2021,774,71591.8,44742.79,5.23,5.2,3658
1799,5/12/2021,745,64216.09,46711.14,6.44,5.39,3341
1800,6/12/2021,735,61926.36,47408.65,5.52,5.54,3745
1801,7/12/2021,754,64730.34,41176.64,5.37,5.39,4048
1802,8/12/2021,681,64367.69,48842.42,5.45,5.63,3839
1803,9/12/2021,599,57511.23,45306.96,5.25,5.44,2834
1804,10/12/2021,827,70177.6,34274.81,5.92,5.4,4669
1805,11/12/2021,722,67220.49,47782.38,5.69,5.6,3796
1806,12/12/2021,762,68405.3,41861.39,4.81,5.37,3870
1807,13/12/2021,997,76689.87,50259.33,5.04,5.7,5101
1808,14/12/2021,485,45254.86,38547.09,6.21,5.48,2472
1809,15/12/2021,579,54161.15,49112.06,4.33,5.57,2977
1810,16/12/2021,732,65200.02,42990.3,5.55,5.51,4012
1811,17/12/2021,594,52001.64,51450.42,6.1,5.57,2858
1812,18/12/2021,891,71972.08,46279.72,5.35,5.47,4219
1813,19/12/2021,579,53242.61,45839.83,5.69,5.19,2600
1814,20/12/2021,714,65667.23,45146.4,5.01,5.63,3186
1815,21/12/2021,612,52511.74,48685.83,5.64,5.71,2923
1816,22/12/2021,612,53383.41,43016.48,6.13,5.67,3298
1817,23/12/2021,633,60470.94,40754.03,5.75,5.62,3003
1818,24/12/2021,566,52817.65,50096.65,5.5,5.51,2895
1819,25/12/2021,611,56372.45,47723.92,5.27,5.26,2723
1820,26/12/2021,597,55325.8,40626.26,5.52,5.41,2774
1821,27/12/2021,811,69830.92,43991.52,5.31,5.47,3790
1822,28/12/2021,609,51506.12,43799.69,5.99,5.43,3296
1823,29/12/2021,787,68813.97,50277.8,5.38,5.54,3464
1824,30/12/2021,786,73970.37,45555.58,5.34,5.51,4246
1825,31/12/2021,812,72477.41,43298.76,6.04,5.44,4787
1826,1/1/2022,505,35547.54,34238.46,6.37,5.52,3116
1827,2/1/2022,315,23325.48,30816.38,5.63,5.52,2305
1828,3/1/2022,391,27672.04,31076.68,5.26,5.72,2510
1829,4/1/2022,476,33369.53,34077.05,5.45,5.36,3428
1830,5/1/2022,308,23217.29,33051.64,4.8,5.89,1987
1831,6/1/2022,513,34328.23,33969.63,6.09,5.67,3277
1832,7/1/2022,393,27653.08,33905.13,5.58,5.62,2238
1833,8/1/2022,420,30818.94,28345.55,5.43,5.48,2712
1834,9/1/2022,511,34742.18,35701.43,5.71,5.66,3154
1835,10/1/2022,452,30283.91,31539.19,5.53,5.65,2581
1836,11/1/2022,409,29344.27,32247.59,5.1,5.62,2326
1837,12/1/2022,510,37155.42,34753.57,5,5.43,2997
1838,13/01/2022,457,30992.87,31281.99,5.61,5.6,2595
1839,14/01/2022,341,24963.12,28879.74,5.82,5.27,2354
1840,15/01/2022,438,32114.54,32950.84,5.57,5.19,3005
1841,16/01/2022,363,24660.46,32140.55,6.43,5.56,2149
1842,17/01/2022,389,27870.83,34413.14,5.85,5.64,2211
1843,18/01/2022,452,32194.35,37110.36,5.71,5.35,3165
1844,19/01/2022,388,29094.93,34568.8,5.25,5.63,2654
1845,20/01/2022,431,30930.53,36380.89,5.23,5.66,2559
1846,21/01/2022,512,33282.3,31728.79,5.94,5.74,3541
1847,22/01/2022,494,33785.66,29753.26,4.86,5.4,2722
1848,23/01/2022,313,21697.46,33256.57,4.62,5.32,1969
1849,24/01/2022,387,28898.95,38504.86,5.09,5.17,2206
1850,25/01/2022,384,28270.68,34273.62,5.9,5.5,2309
1851,26/01/2022,523,34868.62,32612.84,4.96,5.66,3428
1852,27/01/2022,399,29128.32,32979.98,5.41,5.41,2512
1853,28/01/2022,532,33617.14,29573.82,4.9,5.62,3553
1854,29/01/2022,416,30431.23,33440.24,5.1,5.33,2442
1855,30/01/2022,478,31559.64,34255.82,5.14,5.66,2506
1856,31/01/2022,424,27772.44,33693.98,5.36,5.37,2919
1857,1/2/2022,496,34593.36,30310.55,4.89,5.41,3086
1858,2/2/2022,434,31298.24,30002.76,5.02,5.72,2898
1859,3/2/2022,496,35761.07,37835.79,5.45,5.78,3394
1860,4/2/2022,494,34190.78,31199.55,5.72,5.63,3292
1861,5/2/2022,347,26531.76,27288.05,5.93,5.64,2182
1862,6/2/2022,426,29370.27,35499.2,5.49,5.63,2588
1863,7/2/2022,337,25080.33,33798.31,5.93,5.72,1938
1864,8/2/2022,397,28348.93,36604.91,5.58,5.47,2677
1865,9/2/2022,397,28843.78,31363.88,6.33,5.47,2615
1866,10/2/2022,458,30011.92,32946.98,5.64,5.43,2720
1867,11/2/2022,411,27234.02,37505.84,5.27,5.7,2614
1868,12/2/2022,342,24144.18,34655.55,5.89,5.53,2258
1869,13/02/2022,389,28315.2,34492.98,6.12,5.71,2234
1870,14/02/2022,455,31006.86,35174.32,5.92,5.52,3326
1871,15/02/2022,400,26560.88,29419.85,6.05,5.46,2827
1872,16/02/2022,434,31154.02,29828.32,4.49,5.61,2717
1873,17/02/2022,512,34116.34,30686.41,5.85,5.52,3014
1874,18/02/2022,388,28354.87,35535.06,5.4,5.11,1984
1875,19/02/2022,338,25934.8,29989.65,7.11,5.61,1929
1876,20/02/2022,399,28631.59,37512.35,5.59,5.53,2307
1877,21/02/2022,358,25958.44,28764.48,5.84,5.66,2166
1878,22/02/2022,350,24875.71,34962.27,5.07,5.34,2230
1879,23/02/2022,355,26520.92,33870.48,4.55,5.67,2436
1880,24/02/2022,508,35568.12,39310.58,4.49,5.35,3429
1881,25/02/2022,527,36076.65,34539.85,6.12,5.59,3590
1882,26/02/2022,472,34362.88,30010.38,5.55,5.56,2780
1883,27/02/2022,547,36932.4,35588.91,6.43,5.47,3351
1884,28/02/2022,496,32022.68,37039.01,6.26,5.25,2898
1885,1/3/2022,378,26529.41,32664.19,5.51,5.51,2199
1886,2/3/2022,372,27322.34,31924.2,6.01,5.44,2459
1887,3/3/2022,313,23207.83,37832.86,5.56,5.38,1979
1888,4/3/2022,487,32063.6,32814.48,5.46,5.66,3264
1889,5/3/2022,481,33882.64,36913.16,5.51,5.47,3422
1890,6/3/2022,439,30590.14,36445.83,6.08,5.72,2627
1891,7/3/2022,393,27630.23,29055.12,5.44,5.7,2567
1892,8/3/2022,325,22481.16,30160.38,5.14,5.66,2081
1893,9/3/2022,414,29290.93,34184.28,4.97,5.53,2809
1894,10/3/2022,362,26620.39,34526.49,5.41,5.57,2332
1895,11/3/2022,401,27666.18,30486.69,5.61,5.44,2195
1896,12/3/2022,342,24849.13,34690.48,5.5,5.2,2156
1897,13/03/2022,458,31862.88,30683.92,5.41,5.44,2673
1898,14/03/2022,393,27124.26,29041.18,5.84,5.18,2085
1899,15/03/2022,449,30996.19,33623.39,4.46,5.71,3028
1900,16/03/2022,425,29588.02,33525.07,5.57,5.45,2242
1901,17/03/2022,522,35196.16,33079.92,5.66,5.51,3069
1902,18/03/2022,490,32172.05,33275.66,5.45,5.76,3005
1903,19/03/2022,354,25819.64,33962.76,6.45,5.56,2172
1904,20/03/2022,281,20414.54,35170.15,5.08,5.73,1599
1905,21/03/2022,379,28236.59,33131.57,5.02,5.64,2362
1906,22/03/2022,363,25902.15,29347.02,5.9,5.27,2343
1907,23/03/2022,445,30063.37,33341.1,5.17,5.63,2333
1908,24/03/2022,449,31200.27,35473.91,4.8,5.58,2472
1909,25/03/2022,263,19174.34,33659.03,5.52,5.73,1802
1910,26/03/2022,548,37843.17,30770.8,4.36,5.81,3546
1911,27/03/2022,429,31270.67,29705.7,5.81,5.43,2799
1912,28/03/2022,465,30658.92,30187.52,4.8,5.68,3263
1913,29/03/2022,559,35483.85,34817.05,5.93,5.38,3091
1914,30/03/2022,529,34978.94,36278.81,5.54,5.55,2689
1915,31/03/2022,517,33538.63,26303.2,5.06,5.83,3245
1916,1/4/2022,374,27637.45,29934.29,6.04,5.52,2312
1917,2/4/2022,440,31545.41,38114.89,5.77,5.55,2420
1918,3/4/2022,367,26884.52,34499.11,5.4,5.58,2045
1919,4/4/2022,453,31752.37,31895.99,4.87,5.43,2503
1920,5/4/2022,435,29147.03,35621.74,5.67,5.37,2167
1921,6/4/2022,499,33341.25,33376.9,5.68,5.4,2932
1922,7/4/2022,503,33303.33,25869.01,5.87,5.38,3239
1923,8/4/2022,424,30599.02,30921.13,6.01,5.47,2671
1924,9/4/2022,437,30708.67,31673.91,5.37,5.53,2920
1925,10/4/2022,413,28652.35,30907.17,4.82,5.73,2607
1926,11/4/2022,452,32070.63,32464,6.29,5.36,3221
1927,12/4/2022,503,34359.14,33115.71,4.86,5.38,3110
1928,13/04/2022,381,26527.9,37011.82,5.33,5.51,2297
1929,14/04/2022,381,26898.53,32652.86,5.87,5.71,2791
1930,15/04/2022,448,30041.33,32175.49,4.98,5.25,2363
1931,16/04/2022,458,31765.12,35770.39,5.92,5.61,2393
1932,17/04/2022,505,35540.8,33643.68,6.02,5.55,3109
1933,18/04/2022,403,27176.64,35874.27,5.36,5.24,2834
1934,19/04/2022,492,33897.68,28414.93,5.16,5.43,3049
1935,20/04/2022,435,31801.83,30321.64,5.22,5.67,2551
1936,21/04/2022,416,27679.56,33185.57,6.13,5.43,3373
1937,22/04/2022,437,30656.18,39672.43,6.04,5.51,2481
1938,23/04/2022,446,31687.09,36253.7,5.86,5.53,3010
1939,24/04/2022,317,23468.75,28471.41,5.31,5.75,2162
1940,25/04/2022,468,33989.17,30533.99,5.03,5.5,2701
1941,26/04/2022,455,33465.69,29982.73,5.7,5.68,2763
1942,27/04/2022,369,26388.77,36063.55,5.05,5.53,2133
1943,28/04/2022,398,28443.1,32698.41,4.81,5.7,2445
1944,29/04/2022,443,31759.85,36619.07,5.28,5.58,2946
1945,30/04/2022,334,25222.22,35919.75,5.45,5.71,2211
1946,1/5/2022,447,32649.07,32818.5,6.44,5.69,2838
1947,2/5/2022,508,34866.06,31729.15,4.58,5.4,3601
1948,3/5/2022,339,24193.66,37679.83,5.03,5.65,1947
1949,4/5/2022,396,28436.71,40358.02,5.58,5.41,2961
1950,5/5/2022,481,33285.05,30875.49,5.13,5.41,2782
1951,6/5/2022,453,29711.87,34744.07,5.66,5.41,2853
1952,7/5/2022,288,21412.81,28579.72,6.02,5.52,1801
1953,8/5/2022,400,28932.13,30966.62,6.08,5.3,2689
1954,9/5/2022,345,24936.95,29930.46,5.57,5.36,2306
1955,10/5/2022,390,28387.2,35685.97,5.39,5.61,2264
1956,11/5/2022,442,29853.36,30490.54,5.73,5.43,2760
1957,12/5/2022,406,28118.69,35838.53,6.05,5.23,2519
1958,13/05/2022,282,20710.07,28146.43,5.6,5.8,2003
1959,14/05/2022,510,33964.91,34794.31,5.01,5.66,2823
1960,15/05/2022,365,26238.04,29097.25,5.56,5.42,1942
1961,16/05/2022,306,22958.55,29715.03,5.31,5.69,2219
1962,17/05/2022,399,27054.88,34508.35,6.41,5.61,2350
1963,18/05/2022,342,25224.82,33022.53,5.88,5.69,2137
1964,19/05/2022,504,33269.15,36251.38,5.48,5.66,3590
1965,20/05/2022,486,31218.96,30372.56,4.27,5.56,3314
1966,21/05/2022,437,30495.5,31917.45,4.46,5.27,3101
1967,22/05/2022,458,31979.39,29709.81,5.19,5.29,2753
1968,23/05/2022,379,27890.12,33978.42,5.07,5.69,2377
1969,24/05/2022,487,33345,27857.83,6.62,5.6,2902
1970,25/05/2022,326,23753.56,31141.11,5.59,5.39,2000
1971,26/05/2022,445,31629.74,33490.34,5.7,5.32,2878
1972,27/05/2022,500,34517.35,34225.11,5.44,5.55,2360
1973,28/05/2022,404,28812.23,33457.75,5.14,5.34,2586
1974,29/05/2022,555,37519.83,30717.22,5.48,5.35,3716
1975,30/05/2022,290,21223.33,31403.14,5.09,5.53,2157
1976,31/05/2022,337,25107.3,30605.01,5.67,5.38,2083
1977,1/6/2022,243,17179.79,36850.83,6.04,5.54,1543
1978,2/6/2022,415,29222.13,31913.08,5.43,5.64,3173
1979,3/6/2022,406,27063.92,39466.43,5.13,5.77,2390
1980,4/6/2022,452,31151.61,33475.55,5.75,5.5,2214
1981,5/6/2022,318,23522.59,36263.87,6.6,5.47,1888
1982,6/6/2022,563,38086.69,32261.85,5.01,5.41,3457
1983,7/6/2022,352,26545.2,31733.11,5.86,5.56,2500
1984,8/6/2022,459,33141.74,36631.5,5.36,5.54,3019
1985,9/6/2022,425,30197.18,32014.58,5.73,5.68,2282
1986,10/6/2022,403,26653.38,31246.61,5.67,5.38,2741
1987,11/6/2022,488,32815.92,30308.67,5.86,5.62,3503
1988,12/6/2022,455,31218.2,31915.61,5.88,5.35,2991
1989,13/06/2022,412,30323.32,31170.17,5.65,5.71,2616
1990,14/06/2022,225,16925.6,31177.73,6.46,5.93,1499
1991,15/06/2022,467,33117.96,29347.16,5.28,5.71,3286
1992,16/06/2022,449,32276.83,33437.99,5.47,5.45,2787
1993,17/06/2022,443,31612.98,30566.51,5.79,5.7,2751
1994,18/06/2022,489,34633.29,32678.66,5.63,5.71,2790
1995,19/06/2022,357,26009.75,33392.62,5.34,5.78,1928
1996,20/06/2022,340,25579.9,38471.13,4.69,5.48,1953
1997,21/06/2022,454,31303.34,36217.5,5.49,5.27,2753
1998,22/06/2022,358,24746.46,30878.03,5.76,5.39,2653
1999,23/06/2022,418,30899.75,32397.9,5.24,5.29,2592
2000,24/06/2022,403,27949.01,35642.49,5.12,5.51,2117
2001,25/06/2022,461,34842.48,32517.76,4.53,5.55,3064
2002,26/06/2022,404,28609.3,35993.85,5.24,5.49,2738
2003,27/06/2022,423,28460.7,33085.81,5.11,5.45,2828
2004,28/06/2022,467,32566.36,38212,4.93,5.29,2522
2005,29/06/2022,293,21454.61,34331.13,4.88,5.46,1722
2006,30/06/2022,536,33809.68,33991.21,6.1,5.38,3240
2007,1/7/2022,375,25324,33141.36,5.03,5.47,2535
2008,2/7/2022,554,37023.03,29664.54,5.33,5.67,2922
2009,3/7/2022,373,25899.49,29633.16,5.51,5.42,1954
2010,4/7/2022,332,23662.18,34698.08,5.19,5.47,2058
2011,5/7/2022,424,30440.61,30065.92,5.52,5.72,2525
2012,6/7/2022,426,29279.13,27306.35,4.9,5.64,2201
2013,7/7/2022,515,33411.81,31372.08,6.06,5.56,2978
2014,8/7/2022,328,23219.01,32105.07,6.01,5.19,2515
2015,9/7/2022,412,28685.33,38331.13,6.08,5.54,2937
2016,10/7/2022,451,30191.46,30753.36,5.73,5.36,2624
2017,11/7/2022,428,30194.99,33371.73,5.32,5.62,2721
2018,12/7/2022,390,26080.36,33069.84,5.38,5.47,2168
2019,13/07/2022,396,28352.79,33889.63,6.02,5.23,2989
2020,14/07/2022,370,26802.92,35667.11,5.85,5.54,1926
2021,15/07/2022,431,29710.04,30486.4,5.68,5.28,2461
2022,16/07/2022,358,25695.64,37063.01,5.25,5.47,2025
2023,17/07/2022,341,25120.78,28325.44,5.53,5.5,2332
2024,18/07/2022,351,24465.07,35618.04,5.19,5.59,2258
2025,19/07/2022,412,29034.73,34946.88,5.6,5.5,2489
2026,20/07/2022,415,29314.74,36266.43,6.34,5.71,2560
2027,21/07/2022,356,25925.22,31265.48,6.21,5.41,2529
2028,22/07/2022,414,30129.23,35618.44,5.49,5.72,2746
2029,23/07/2022,365,25611.38,33967.95,4.93,5.66,2019
2030,24/07/2022,406,29342.66,37293.15,5.76,5.61,2412
2031,25/07/2022,506,33908.57,34479.65,5.5,5.24,3159
2032,26/07/2022,384,27970.83,32665.4,5.95,5.24,2171
2033,27/07/2022,322,23489.8,29816.99,5.3,5.4,1919
2034,28/07/2022,469,33558.85,30515.67,5.42,5.69,2639
2035,29/07/2022,370,26336.39,32607.01,5.33,5.34,2864
2036,30/07/2022,401,26581.62,32945.63,5.45,5.69,2839
2037,31/07/2022,544,37086.8,31959.75,6.34,5.36,3391
2038,1/8/2022,542,38733.55,34538.25,4.96,5.32,3450
2039,2/8/2022,361,26532.84,32528.64,5.95,5.51,2177
2040,3/8/2022,447,31976.17,31387.4,5.7,5.48,2990
2041,4/8/2022,432,27564.1,28828.53,4.85,5.13,2672
2042,5/8/2022,483,33530.39,30359.82,5.3,5.59,3113
2043,6/8/2022,443,31076.17,34426.18,5.76,5.83,2669
2044,7/8/2022,362,26787.95,37847.21,5.3,5.97,2060
2045,8/8/2022,478,33005.25,31871.61,5.3,5.64,3192
2046,9/8/2022,295,22010.45,35093.07,5.64,5.63,1894
2047,10/8/2022,526,37192.73,34951.87,5.73,5.7,3180
2048,11/8/2022,500,32575.22,28360.15,6.12,5.18,2688
2049,12/8/2022,493,33776.27,34679.23,5.46,5.59,3378
2050,13/08/2022,389,28307.15,35185.87,5.1,5.34,2259
2051,14/08/2022,411,28869.18,34165.55,5.07,5.72,2612
2052,15/08/2022,443,31463.78,27416.36,5.74,5.25,2918
2053,16/08/2022,371,27570.74,26946.71,5.28,5.43,2386
2054,17/08/2022,449,31347.76,31006.02,5.34,5.34,2782
2055,18/08/2022,578,39933.41,33568.54,5.85,5.92,3926
2056,19/08/2022,428,30743.33,37048.36,5.14,5.61,2754
2057,20/08/2022,499,31283.65,36154.27,5.19,5.71,3116
2058,21/08/2022,460,33256.66,33396.87,5.74,5.7,2935
2059,22/08/2022,361,25862.3,31639.78,6.19,5.33,2163
2060,23/08/2022,316,23477.56,31448.41,5.55,5.54,1888
2061,24/08/2022,399,27843.66,33364.33,5.35,5.78,2197
2062,25/08/2022,443,32797.93,32412.12,5.89,5.72,2445
2063,26/08/2022,417,28950.74,37177.03,4.4,5.58,2515
2064,27/08/2022,459,31142.86,35960.63,4.82,5.64,2877
2065,28/08/2022,565,36097.99,39336.32,5.49,5.54,3801
2066,29/08/2022,450,32101.47,33882.63,5.61,5.43,2806
2067,30/08/2022,478,31966.88,30686.72,5.21,5.43,2744
2068,31/08/2022,425,29579,36799.54,5.77,5.5,3196
2069,1/9/2022,488,33615.23,35553.15,5.5,5.63,3189
2070,2/9/2022,292,21382.66,33153.91,5.03,5.24,1484
2071,3/9/2022,379,26362.7,35733.73,5.14,5.59,2342
2072,4/9/2022,430,30642.93,32127.57,4.56,5.6,2322
2073,5/9/2022,448,30417.39,30266.04,5.69,5.48,2602
2074,6/9/2022,371,26908.4,34394.26,6.14,5.77,2360
2075,7/9/2022,389,28328.76,31676.54,5.47,5.75,2352
2076,8/9/2022,348,26085.23,32412.69,5.24,5.68,2057
2077,9/9/2022,343,25155.62,31457.57,5.17,5.72,1918
2078,10/9/2022,446,31855.83,34990.58,5.42,5.54,2591
2079,11/9/2022,408,28456.9,31394.28,5.18,5.54,3153
2080,12/9/2022,333,24413.03,30491.73,5.13,5.6,2180
2081,13/09/2022,402,28886.33,37544.12,5.82,5.43,2669
2082,14/09/2022,330,24765.19,31321.62,5.08,5.43,2254
2083,15/09/2022,350,25383.47,31451.92,5.9,5.26,2231
2084,16/09/2022,398,29524.21,28931.25,4.98,5.45,2931
2085,17/09/2022,360,25639.76,28921.94,5.86,5.42,2099
2086,18/09/2022,448,30761.98,31748.79,6.39,5.41,2694
2087,19/09/2022,268,19302.41,37762.09,4.59,5.86,1798
2088,20/09/2022,395,27495.77,32399.48,5.86,5.41,2455
2089,21/09/2022,381,26590.37,36078.7,5.76,5.56,2509
2090,22/09/2022,450,32221.26,38352.87,6.25,5.27,3115
2091,23/09/2022,400,29081.47,34503.42,6.06,5.35,2595
2092,24/09/2022,366,25790.03,31056,5.32,5.59,2397
2093,25/09/2022,360,25716.53,25286.45,5.07,5.64,2172
2094,26/09/2022,331,24827.58,35329.83,5.33,5.47,2185
2095,27/09/2022,380,27872.73,31594.13,5.36,5.25,2373
2096,28/09/2022,369,25767.33,35272.13,6.02,5.75,2340
2097,29/09/2022,382,27504.05,34359.33,5.06,5.58,2191
2098,30/09/2022,311,23187.8,34988.39,5.03,5.61,1778
2099,1/10/2022,482,32515.1,38325.4,5.84,5.63,3540
2100,2/10/2022,510,34024.22,36521.53,5.12,5.62,3167
2101,3/10/2022,434,31398.34,31570.07,6.24,5.47,2288
2102,4/10/2022,436,30993.12,34631.15,5.24,5.23,2852
2103,5/10/2022,385,27000.28,36399.25,6.02,5.69,2438
2104,6/10/2022,478,31142.8,32893.15,4.88,5.85,2558
2105,7/10/2022,462,31484.64,34141.57,5.54,5.24,2840
2106,8/10/2022,499,35304.87,34558.65,5.99,5.58,2726
2107,9/10/2022,531,35435.7,40676.75,5.73,5.58,3529
2108,10/10/2022,382,27765.32,31964.35,5.01,5.3,2539
2109,11/10/2022,523,36591.89,29026.04,6.22,5.73,3400
2110,12/10/2022,525,36831.17,30786.65,5.58,5.64,3536
2111,13/10/2022,536,34999.02,31240.86,5.21,5.33,2969
2112,14/10/2022,490,34503.75,32838,6,5.59,3733
2113,15/10/2022,430,29980.07,28767.96,5.18,5.44,2425
2114,16/10/2022,346,24560.26,32712.23,5.63,5.63,2219
2115,17/10/2022,530,36184.13,30827.49,5.59,5.5,3464
2116,18/10/2022,521,36358.31,33952.44,6.39,5.09,2648
2117,19/10/2022,557,36838.49,31762.41,5.77,5.84,3438
2118,20/10/2022,427,28945.2,31040.18,5.7,5.7,3276
2119,21/10/2022,513,32836.98,30597.56,5.56,5.53,2897
2120,22/10/2022,564,38269.26,30576.28,5.19,5.56,3794
2121,23/10/2022,516,33701.38,32592.39,5.1,5.38,3431
2122,24/10/2022,433,27698.59,31954.43,6.31,5.46,2883
2123,25/10/2022,536,36947.58,29569.28,5.75,5.44,3406
2124,26/10/2022,436,28235.27,29756.85,6.07,5.65,2350
2125,27/10/2022,363,25097.16,29966.55,6.23,5.65,2658
2126,28/10/2022,490,33264.96,36309.11,5.43,5.62,3097
2127,29/10/2022,568,37803.01,32948.87,6.52,5.45,3272
2128,30/10/2022,605,39072.19,33919.52,5.53,5.46,3430
2129,31/10/2022,487,33155.42,27251.21,5.48,5.49,2857
2130,1/11/2022,552,40839.41,34856.01,5.31,5.39,3356
2131,2/11/2022,700,46222.53,36600.51,5.7,5.53,3972
2132,3/11/2022,590,38200.25,29143.29,6.05,5.62,3125
2133,4/11/2022,663,45641.71,37039.23,4.74,5.56,5071
2134,5/11/2022,465,32198.61,33111.32,5.43,5.2,3288
2135,6/11/2022,593,39338.65,32615.49,4.91,5.43,3375
2136,7/11/2022,594,42026.51,33853.99,6.52,5.44,3255
2137,8/11/2022,658,47341.22,37290.52,5.29,5.49,4116
2138,9/11/2022,441,33286.49,37646.82,4.94,5.47,2856
2139,10/11/2022,493,33691.07,37205.37,6.56,5.65,3098
2140,11/11/2022,562,36861.02,31552.52,5.46,5.32,3575
2141,12/11/2022,481,34163.79,34537.73,5.58,5.39,2816
2142,13/11/2022,563,37101.42,35944.14,6.28,5.66,3956
2143,14/11/2022,602,42218.27,34197.08,4.87,5.38,3465
2144,15/11/2022,519,35757.37,30621.96,4.57,5.17,3391
2145,16/11/2022,510,35331.72,36496.35,5.21,5.52,2809
2146,17/11/2022,560,40498.08,32605.24,5.34,5.41,3909
2147,18/11/2022,634,42012.22,31301.49,5.25,5.71,3541
